X1SEX,X1RACE,X1DUALLANG,X1TXMTH,X1TXMSEM,X1TXMQUINT,X1PAR1EDU,X1PAR2EDU,X1MTHID,X1MTHUTI,X1MTHEFF,X1MTHINT,X1SCHOOLBEL,X1SCHOOLENG,X1STUEDEXPCT,X1PAREDEXPCT,X1FAMINCOME,X1TMCERT,X1LOCALE,X1REGION,S1MREASREQ,S1MREASPAR,S1MREASTCHR,S1MREASCNSL,S1MREASGOOD,S1MREASJOB,S1MREASLIKE,S1MREASENJOY,S1MREASCLG,S1MREASUSE,S1MREASFRND,S1MREASOTH,S1MREASNOT,S1AVID,S1MESA,S1APCALC,S1IBCALC
2,8,1,0.5802,0.2435,4,4,2,0,-0.3,0.55,-0.29,0.16,0.96,11,6,6,0,1,2,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,2,3
2,8,1,0.6216,0.2314,4,3,3,-0.57,-0.13,-1.41,-0.18,-0.39,-0.2,6,6,9,1,2,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,2,3
2,5,2,0.6225,0.2328,4,4,2,0.03,-0.13,0.1,-0.56,1.59,0.25,8,8,4,1,2,2,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,2,3
2,8,1,-1.0278,0.2437,1,2,2,1.16,1.31,1.62,1.39,-0.39,-1.79,10,10,2,1,3,3,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,2,3
2,8,1,-0.1291,0.26,3,2,2,1.76,0.34,0.55,1.71,0.7,-0.64,6,10,5,5,4,3,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2,3
2,3,1,1.2713,0.2335,5,7,5,1.16,-0.07,-0.69,0.92,-0.04,1.01,11,10,8,1,2,4,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,2,3
1,3,1,0.663,0.2642,4,2,3,-1.13,1.31,-0.13,-1.33,0.48,-2.78,11,10,3,1,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3
2,8,1,0.2783,0.2317,4,4,4,0.03,-0.3,-0.29,0.19,0.65,-1.05,8,10,13,0,2,4,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,2,3
2,5,1,-1.3206,0.2958,1,2,2,-1.13,-1.9,-0.17,0.19,-0.73,0.21,11,10,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
1,3,1,0.1518,0.2367,4,4,2,-0.57,-1.96,-1.29,-0.64,0.24,0.71,6,6,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2,8,1,-0.0499,0.2518,3,4,4,-1.13,-0.7,-1,0.49,0.21,1.09,11,6,6,1,2,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3
2,8,1,0.0945,0.2358,3,3,4,0.03,0.27,-0.17,-0.71,0.68,0.23,2,4,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
1,8,1,0.3149,0.2539,4,5,4,0.6,0.27,-0.56,-0.18,-0.73,0.29,11,8,7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
2,8,1,-0.1422,0.2616,3,4,5,-0.57,0.9,-0.58,0.86,1.23,0.29,6,6,11,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
1,8,1,0.926,0.2829,5,2,1,-1.73,-0.7,-0.56,-1.31,1.1,-0.09,6,11,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3
1,5,1,-2.0161,0.393,1,2,2,1.16,-0.87,-0.75,-0.48,-2.17,0.63,11,2,2,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3
1,8,1,-0.7389,0.2068,2,2,2,1.19,0.9,0.49,-0.18,-2.47,-0.39,3,2,7,3,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3
1,8,1,-0.7003,0.2033,2,2,2,-1.73,-0.3,0.1,-0.54,-0.04,1.01,11,6,4,1,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,3
2,8,1,-1.9228,0.3478,1,2,2,-0.57,0.5,-0.17,-0.29,-0.39,0.18,5,6,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3
1,3,3,-1.0808,0.2803,1,4,2,0,-0.3,0.1,1.02,-0.04,-0.05,2,11,6,1,1,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,3
2,8,1,-0.1781,0.26,3,2,1,-0.57,-0.3,-0.69,-0.29,-0.39,1.01,11,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,2,0.3483,0.241,4,4,4,-1.16,-0.93,-0.17,0.49,-0.39,1.01,8,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,5,1,0.1714,0.2497,4,4,4,-0.53,0.5,-0.2,-0.56,0.85,-0.34,10,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,1,-0.6825,0.2757,2,3,1,-0.53,-0.3,-0.17,-0.24,-0.98,0.29,2,2,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.1594,0.2422,5,2,2,0.6,-0.3,0.1,-1.01,-0.39,-0.09,4,6,10,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.2426,0.2432,3,5,5,0.6,0.9,0.1,0.17,0.65,1.39,8,8,13,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.2857,0.2395,4,3,3,-0.57,-1.17,-2.51,-0.11,-0.16,1.01,11,6,8,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.5665,0.2597,2,2,2,0.6,-0.3,0.1,-0.64,0.77,1.09,6,6,7,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.3388,0.2474,2,3,2,0,1.31,1.21,1.69,0.85,0.52,6,6,7,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.5905,0.295,4,5,2,-0.57,-0.3,0.95,-0.29,-0.04,-1.81,6,8,4,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,2,-1.4659,0.3017,1,4,2,-1.13,-0.7,-0.56,-0.96,1,0.41,11,4,11,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-1.9844,0.356,1,1,1,-1.73,-0.3,0.1,-1.43,-3.04,-0.64,11,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,2,-0.8739,0.3164,1,1,2,0,0.11,-1,0.19,0.21,-0.62,6,6,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.8436,0.2373,2,2,2,-1.73,0.27,-0.17,-0.54,0.16,1.39,2,2,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.5902,0.2704,2,3,4,-0.57,-1.33,0.95,-1.68,1.09,0.71,11,6,3,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.9988,0.2379,1,2,2,-0.57,0.9,-0.58,0.49,0.7,0.48,10,4,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.1092,0.2545,3,2,3,1.76,1.31,1.62,0.95,-0.98,-1,11,4,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.9806,0.217,5,5,5,0.03,-1.74,-0.34,-1.98,-1.45,-1.81,3,8,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.6854,0.2604,4,4,7,-0.57,-0.76,-1.29,-0.54,0.1,-0.8,11,9,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.178,0.2545,3,4,7,-1.16,0.27,0.1,-0.66,1.34,-0.2,11,6,7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.4273,0.1874,2,2,2,-1.73,-1.4,-1.41,-1.33,-0.84,-0.12,10,11,4,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.1793,0.2469,5,4,4,-0.53,-0.07,1.62,-2.11,-1.47,-0.07,6,6,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.322,0.4928,2,2,2,0,1.31,0.1,-0.36,1.59,-1.34,8,10,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,3,1,-0.0163,0.2789,3,2,2,0.6,1.31,1.21,2.08,1.59,0.41,11,10,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,3,1,-0.7124,0.292,2,5,4,-0.57,-0.3,-0.58,0.19,-0.88,1.01,10,6,4,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.9387,0.2404,5,5,2,0.6,-0.3,0.1,0.49,-0.39,-0.2,8,10,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,3,1,0.1064,0.2481,3,5,4,0.03,-0.3,0.1,0.19,1.59,1.39,6,8,6,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.1782,0.2287,5,7,4,-0.57,-0.3,0.1,0.19,0.98,-0.62,6,6,13,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.1834,0.2429,4,3,2,-0.57,0.27,-0.17,-0.66,-0.04,1.39,8,6,4,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.7843,0.2551,5,4,3,-0.57,-0.3,-1.41,-0.29,0.32,1.01,6,6,6,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-1.0772,0.2932,1,2,1,0.6,-0.87,-0.75,0.87,-1.03,-1.49,2,2,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.3843,0.2515,2,2,2,0.6,-0.3,1.62,0.19,1.59,0.1,2,6,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.6779,0.2782,2,2,2,0.6,-1.1,0.1,0.19,-0.73,-1,2,4,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.0015,0.2827,3,4,2,-1.13,-0.7,-0.17,-0.69,-0.64,-1.87,11,8,13,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,4,2,-0.0532,0.2473,3,1,1,0.6,-0.13,-1.41,-0.21,-0.26,-2.29,2,11,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.1172,0.2604,3,3,3,1.16,-1.33,0.1,0.57,-0.39,0.52,6,6,1,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.1693,0.277,3,3,2,0,1.31,-0.61,-0.36,-0.27,0.29,11,6,3,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.7835,0.2657,5,3,3,1.76,0.9,1.62,1.25,1.59,1.39,6,4,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,5,2,-0.3137,0.2643,2,1,1,0.03,1.31,-0.17,0.19,1,1.39,8,6,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.8276,0.2599,5,3,2,1.76,-0.76,1.62,0.66,1.59,1.39,8,6,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,5,2,-0.1489,0.2699,3,1,1,-0.57,0.27,-0.17,0.19,1.23,1.01,8,8,4,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,1.5307,0.2301,5,4,3,0.6,-0.3,0.1,-0.18,-0.39,0.52,8,8,5,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.7228,0.2648,4,3,2,-0.57,-0.7,-0.17,0.19,0.98,0.52,11,10,6,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.5922,0.2843,2,2,3,-0.57,-0.3,-0.17,0.26,-0.17,0.29,11,4,3,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.4753,0.2795,2,3,1,0,1.31,-0.56,1.34,1.23,0.33,11,4,2,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.13,0.294,3,4,4,-0.57,1.31,1.62,0.96,1.34,0.05,6,6,7,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.6237,0.302,2,1,1,-0.57,0.27,-0.69,-0.18,1.26,1.09,2,11,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,2,0.0454,0.2387,3,4,2,-0.53,-1.9,-0.58,-0.18,-1.13,-1.79,11,6,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.2744,0.2557,3,2,2,-1.13,-0.3,-0.58,-1.38,1.59,0.59,8,6,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-1.0578,0.2235,1,4,2,-0.57,0.9,0.12,0.2,-0.46,0.71,8,6,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.8413,0.2243,2,3,2,-0.57,-0.7,-0.58,-1.38,0.35,-2.29,8,10,4,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.7272,0.2689,4,4,5,-0.57,-1.33,0.1,-0.66,-0.39,-0.2,6,6,5,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.0213,0.2488,3,3,4,-0.03,1.31,1.62,0.29,-0.92,-0.45,2,6,6,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.4621,0.3111,2,2,3,-0.57,-0.3,-0.8,-1.98,1.34,0.59,10,6,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.711,0.2303,4,4,2,0.6,-0.3,0.1,0.2,-0.04,0.12,11,6,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,1.0777,0.2272,5,5,2,0.6,-1.33,0.1,-0.96,-0.39,-1.19,11,11,7,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.0766,0.2523,3,4,4,0.6,-0.3,-0.29,0.19,0.49,-0.81,8,6,8,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.6741,0.272,4,7,4,-0.6,-0.3,0.1,-0.29,-0.64,0.1,8,6,8,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.534,0.2304,5,4,4,-0.57,-0.7,-0.17,-0.66,0.16,0.1,6,6,11,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,1.0983,0.2702,5,4,4,-1.13,-0.3,-0.17,-1.01,-0.14,1.01,10,6,11,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.8947,0.2221,1,4,4,-1.73,-0.13,-0.58,-1.01,1.59,1.39,10,8,11,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.5353,0.2008,2,2,2,-0.57,-1.33,-0.56,-1.43,0.52,0.52,11,6,13,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.2739,0.2228,5,5,4,0.6,-0.3,0.1,0.93,0.52,1.39,6,8,13,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.1446,0.2396,5,4,7,-0.53,-1.33,-1,-2.16,-0.39,-0.2,10,10,13,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.0803,0.2508,3,5,4,0.6,0.74,0.1,1.02,0.52,1.09,10,11,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.0198,0.2479,3,5,7,-0.57,-3.51,-2.51,-0.44,1.59,1.01,11,10,11,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.0023,0.2378,3,4,7,-0.57,-0.3,-0.58,-1.01,-0.39,0.1,10,10,13,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.076,0.248,3,2,2,-0.57,-0.7,0.1,0.39,0.73,0.18,11,4,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.8268,0.2018,2,2,3,0.6,-0.3,0.1,0.19,-0.04,1.01,11,4,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,2,-0.9785,0.3221,1,2,2,0,-0.07,0.1,0.49,-0.39,0.23,6,6,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,3,1,-2.0459,0.3502,1,2,2,-1.16,-0.7,-0.97,-1.86,-1.26,1.01,8,6,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,2,-1.4977,0.3182,1,2,1,-1.16,0.9,0.27,0.19,0.55,0.71,4,10,2,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.0926,0.2527,3,2,2,0.03,0.5,-0.56,-0.18,-1.2,0.71,4,3,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,1,0.6232,0.2446,4,2,2,0,-0.7,-1.41,-1.38,-0.39,-1.43,11,4,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.2737,0.256,3,2,2,-1.73,-0.07,-0.17,-0.54,-1.23,1.39,2,8,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.3503,0.2072,5,4,3,-1.13,-1.33,-1.41,-0.16,-0.39,-1.13,6,8,3,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.6701,0.3001,2,2,2,0,-0.3,-0.17,-0.66,-0.39,-0.28,11,6,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,4,1,-0.4179,0.244,2,4,2,0.6,-0.3,-0.17,-0.18,-2.02,-1.79,11,4,5,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.0623,0.2536,3,4,2,-0.57,-0.3,0.1,0.19,-0.39,-1.26,2,6,5,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.1761,0.2495,3,2,1,0,0.27,-1.41,-1.51,1.34,0.59,10,2,4,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.2595,0.259,3,2,3,-1.73,-0.93,-1.41,-1.51,0.98,-0.2,11,2,5,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.0384,0.2386,3,2,3,0.03,0.67,-0.17,0.12,-0.04,0.71,6,10,6,5,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.5419,0.3029,2,1,1,1.16,-0.7,0.55,1.23,0.16,0.71,3,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.0321,0.2736,3,3,2,1.16,1.31,1.34,0.19,-0.39,1.39,4,8,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,3,-0.0447,0.2511,3,1,1,0.03,-0.3,0.95,-0.84,1.59,-1.49,4,11,2,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.1595,0.2731,3,2,3,0.6,-0.3,-1.14,0.19,-0.39,-0.96,11,6,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.0074,0.2364,3,2,2,-0.53,-1.74,-2.48,-1.68,0.65,0.52,11,10,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.5027,0.2666,2,3,2,-0.57,-0.3,-0.75,-0.66,-0.84,-2.48,2,11,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.2437,0.2549,3,2,2,-1.16,-0.7,-0.61,-0.84,-0.06,-1.49,4,11,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.7235,0.2314,2,2,2,-1.73,-0.7,-1,-1.79,-0.39,1.39,2,2,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,3,1,-0.2032,0.2428,3,4,5,0.6,0.11,0.1,0.49,0.41,-2.29,6,6,6,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.9044,0.2223,1,4,4,-0.57,-0.13,-0.56,-0.18,0.21,1.01,6,6,6,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,3,1,-0.0328,0.2484,3,5,3,0.6,0.9,0.9,0.49,0.21,0.6,6,10,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,3,-0.8253,0.2522,2,2,3,0.6,1.31,0.51,-0.56,0.78,-0.72,2,11,7,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.7826,0.2462,5,2,1,0.6,0.9,-0.29,0.49,-0.39,-1.32,11,6,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.9965,0.2161,1,3,4,0.6,-0.53,0.1,-0.56,-0.29,1.01,6,6,5,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.4505,0.2954,4,2,2,0.03,1.31,0.1,0.86,0.55,1.01,2,2,1,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,1,-1.5844,0.368,1,1,1,-1.73,-2.24,-0.56,-0.44,-1.74,-1.94,2,2,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,2,-0.3908,0.288,2,1,1,-0.57,-2.53,0.1,-0.96,1.09,-1.61,2,2,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,5,2,-0.5975,0.2822,2,1,1,0.6,1.31,1.62,0.59,0.98,-0.98,6,8,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.3042,0.264,4,2,3,0.6,1.31,1.62,0.19,0.08,-0.83,11,10,2,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-1.1795,0.2331,1,3,2,-1.73,-0.3,0.1,-0.64,-0.64,-1.51,4,2,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.345,0.261,2,2,2,0,1.31,0.94,-0.18,-1.21,-2.4,2,6,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-1.1287,0.2806,1,2,1,-0.57,-0.3,0.1,1.04,-0.84,-0.2,2,6,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,5,3,-0.1364,0.2601,3,2,2,0.6,0.9,-0.29,1.35,-0.04,0.29,2,6,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.1036,0.2387,3,2,2,-0.57,-0.3,-1.41,0.19,-0.39,-1.35,5,6,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,5,1,-0.406,0.2485,2,2,2,0.03,0.27,0.1,-0.16,1.59,1.01,10,8,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,4,1,-2.3474,0.4189,1,2,2,-1.16,0.34,0.1,0.86,-0.06,0.1,2,11,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,1.1728,0.2384,5,1,2,-0.57,-1.1,-1.02,-0.64,-0.88,0.52,6,4,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.6285,0.2838,2,2,2,0.03,-0.13,0.68,-0.18,1.26,-0.2,6,6,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.3312,0.2491,4,4,2,1.19,-0.3,1.62,0.49,1.59,1.39,8,8,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,3,1,-1.1196,0.2487,1,2,2,-0.57,-0.3,0.1,-1.01,-0.14,-0.09,11,11,4,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,-0.1176,0.2752,3,2,2,-1.73,1.31,0.39,0.51,1.59,1.01,11,4,5,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,5,1,-0.0248,0.2501,3,2,2,-1.73,-0.3,0.1,-0.18,-1.2,1.39,8,10,5,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,1.1612,0.2477,5,4,4,0.6,-0.7,0.1,-0.18,0.67,0.52,11,10,6,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,1.5001,0.2309,5,4,2,-1.73,-2.37,-0.17,-0.16,0.98,0.1,11,6,9,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
1,8,1,0.66,0.307,4,3,2,-1.73,0.67,-1.17,-0.71,0.65,-1,8,6,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.3176,0.2746,2,2,2,-0.57,1.31,-0.85,0.61,0.45,0.96,10,8,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-1.1439,0.2411,1,2,3,0,1.31,1.62,0.19,1.34,-0.66,6,6,4,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.0757,0.2798,3,2,2,-0.57,-0.3,-1.41,-0.66,-2.32,-1.81,2,2,3,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.24,0.2134,3,2,2,-1.73,-1.33,-0.97,-1.01,-0.04,1.01,11,8,5,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,0.2109,0.2688,4,2,2,0.6,-0.3,0.1,-0.27,-0.39,1.09,2,2,6,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2,8,1,-0.1758,0.271,3,3,5,-0.57,-0.3,-1.41,-0.18,0.98,-0.2,8,6,6,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
